FOLIO1|FOLIOA|FOLIO|FOLIOK|HEDAD|H3_2|H3_3|H3_4_2|H3_4_3|H3_4_4|H3_5|H3_6|PONDi|Fac_ajuste|PONDH
9|3|103|8|9|1||1|5||1||53.626328|40.44|53.626328
9|3|103|8|10|1||1|6||1||53.626328|40.44|53.626328
9|3|103|8|11|1||2|1||1||53.626328|40.44|53.626328
9|3|103|8|12|1||2|2||1||53.626328|40.44|53.626328
9|3|103|8|13|1||2|3||1||53.626328|40.44|53.626328
9|3|103|8|14|1||3|1|1|1||53.626328|40.44|53.626328
9|3|103|8|15|1||3|2|1|1||53.626328|40.44|53.626328
9|3|103|8|16|1||3|3|1|1||53.626328|40.44|53.626328
9|3|103|8|17|1||6|1|1|1||53.626328|40.44|53.626328
9|3|103|8|18|1||6|2|2|1||53.626328|40.44|53.626328
9|3|103|8|19|1||6|3|2|1||53.626328|40.44|53.626328
9|3|103|8|20|1||6|3|1|2|7|53.626328|40.44|53.626328
9|3|104|1|6|1||1|1||1||53.626328|53.12|53.626328
9|3|104|1|7|1||1|2||1||53.626328|53.12|53.626328
9|3|104|1|8|1||1|3||1||53.626328|53.12|53.626328
9|3|104|1|9|1||1|4||1||53.626328|53.12|53.626328
9|3|104|1|10|1||1|5||1||53.626328|53.12|53.626328
9|3|104|1|11|1||1|6||1||53.626328|53.12|53.626328
9|3|104|1|12|1||2|1||1||53.626328|53.12|53.626328
9|3|104|1|13|1||2|2||1||53.626328|53.12|53.626328
9|3|104|1|14|1||2|3||1||53.626328|53.12|53.626328
9|3|104|1|15|2|2||||||53.626328|53.12|53.626328
9|3|104|1|16|2|2||||||53.626328|53.12|53.626328
9|3|104|1|17|2|2||||||53.626328|53.12|53.626328
9|3|104|1|18|2|2||||||53.626328|53.12|53.626328
9|3|104|1|19|2|2||||||53.626328|53.12|53.626328
9|3|104|1|20|2|2||||||53.626328|53.12|53.626328
9|3|104|1|21|2|2||||||53.626328|53.12|53.626328
9|3|104|1|22|2|2||||||53.626328|53.12|53.626328
9|3|104|1|23|2|2||||||53.626328|53.12|53.626328
9|3|104|1|24|2|2||||||53.626328|53.12|53.626328
9|3|105|2|6|1||1|1||1||107.252655|123.56|53.626328
9|3|105|2|7|1||1|2||1||107.252655|123.56|53.626328
9|3|105|2|8|1||1|3||1||107.252655|123.56|53.626328
9|3|105|2|9|1||1|4||1||107.252655|123.56|53.626328
9|3|105|2|10|1||1|5||1||107.252655|123.56|53.626328
9|3|105|2|11|1||1|6||1||107.252655|123.56|53.626328
9|3|105|2|12|1||2|1||1||107.252655|123.56|53.626328
9|3|105|2|13|1||2|2||1||107.252655|123.56|53.626328
9|3|105|2|14|1||2|3||1||107.252655|123.56|53.626328
9|3|105|2|15|1||3|1|1|1||107.252655|123.56|53.626328
9|3|105|2|16|1||3|2|1|1||107.252655|123.56|53.626328
9|3|105|2|17|1||3|3|1|1||107.252655|123.56|53.626328
9|3|105|2|18|1||6|1|2|1||107.252655|123.56|53.626328
9|3|105|2|19|1||6|2|2|1||107.252655|123.56|53.626328
9|3|105|2|20|1||6|5|2|2|7|107.252655|123.56|53.626328
9|3|107|4|6|1||1|1||1||282.377096|438.07|70.594274
9|3|107|4|7|1||1|2||1||282.377096|438.07|70.594274
9|3|107|4|8|1||1|3||1||282.377096|438.07|70.594274
9|3|107|4|9|1||1|4||1||282.377096|438.07|70.594274
9|3|107|4|10|1||1|5||1||282.377096|438.07|70.594274
9|3|107|4|11|1||1|6||1||282.377096|438.07|70.594274
9|3|107|4|12|1||2|1||1||282.377096|438.07|70.594274
9|3|107|4|13|1||2|2||1||282.377096|438.07|70.594274
9|3|107|4|14|1||2|3||1||282.377096|438.07|70.594274
9|3|107|4|15|1||5|1|1|1||282.377096|438.07|70.594274
9|3|107|4|16|1||5|2|1|1||282.377096|438.07|70.594274
9|3|107|4|17|2|2||||||282.377096|438.07|70.594274
9|3|107|4|18|2|2||||||282.377096|438.07|70.594274
9|3|107|4|19|2|2||||||282.377096|438.07|70.594274
9|3|107|4|20|2|2||||||282.377096|438.07|70.594274
9|3|107|4|21|2|2||||||282.377096|438.07|70.594274
9|3|107|4|22|2|2||||||282.377096|438.07|70.594274
9|3|107|4|23|2|2||||||282.377096|438.07|70.594274
9|3|107|4|24|2|2||||||282.377096|438.07|70.594274
9|3|107|4|25|2|2||||||282.377096|438.07|70.594274
9|3|107|4|26|2|2||||||282.377096|438.07|70.594274
9|3|107|4|27|2|2||||||282.377096|438.07|70.594274
9|3|107|4|28|2|2||||||282.377096|438.07|70.594274
9|3|108|5|6|1||1|1||1||70.594274|64.87|70.594274
9|3|108|5|7|1||1|2||2|2|70.594274|64.87|70.594274
9|3|108|5|8|1||1|2||1||70.594274|64.87|70.594274
9|3|108|5|9|1||1|3||1||70.594274|64.87|70.594274
9|3|108|5|10|1||1|4||1||70.594274|64.87|70.594274
9|3|108|5|11|1||1|5||1||70.594274|64.87|70.594274
9|3|108|5|12|1||1|6||1||70.594274|64.87|70.594274
9|3|108|5|13|1||2|1||1||70.594274|64.87|70.594274
9|3|108|5|14|1||2|2||1||70.594274|64.87|70.594274
9|3|108|5|15|1||2|3||1||70.594274|64.87|70.594274
9|3|108|5|16|2|2||||||70.594274|64.87|70.594274
9|3|108|5|17|2|2||||||70.594274|64.87|70.594274
9|3|108|5|18|2|2||||||70.594274|64.87|70.594274
9|3|108|5|19|2|2||||||70.594274|64.87|70.594274
9|3|108|5|20|2|2||||||70.594274|64.87|70.594274
9|3|108|5|21|2|2||||||70.594274|64.87|70.594274
9|3|114|3|6|1||1|1||1||70.594274|53.24|70.594274
9|3|114|3|7|1||1|2||1||70.594274|53.24|70.594274
9|3|114|3|8|1||1|3||1||70.594274|53.24|70.594274
9|3|114|3|9|1||1|4||1||70.594274|53.24|70.594274
9|3|114|3|10|1||1|5||1||70.594274|53.24|70.594274
9|3|114|3|11|1||1|6||1||70.594274|53.24|70.594274
9|3|114|3|12|1||2|1||1||70.594274|53.24|70.594274
9|3|114|3|13|1||2|2||1||70.594274|53.24|70.594274
9|3|114|3|14|1||2|3||1||70.594274|53.24|70.594274
9|3|114|3|15|1||3|1|2|1||70.594274|53.24|70.594274
9|3|114|3|16|1||3|3|2|1||70.594274|53.24|70.594274
9|3|114|3|17|1||3|5|2|1||70.594274|53.24|70.594274
9|3|114|3|18|1||3|6|2|1||70.594274|53.24|70.594274
9|3|114|3|19|2|2||||||70.594274|53.24|70.594274
9|3|115|4|6|1||1|1||1||70.594274|104.79|70.594274
9|3|115|4|7|1||1|2||1||70.594274|104.79|70.594274
9|3|115|4|8|1||1|3||1||70.594274|104.79|70.594274
9|3|115|4|9|1||1|4||1||70.594274|104.79|70.594274
9|3|115|4|10|1||1|5||1||70.594274|104.79|70.594274
9|3|115|4|11|1||1|6||1||70.594274|104.79|70.594274
9|3|115|4|12|1||2|1||1||70.594274|104.79|70.594274
9|3|115|4|13|1||2|2||1||70.594274|104.79|70.594274
9|3|115|4|14|1||2|3||1||70.594274|104.79|70.594274
9|3|115|4|15|1||3|1|2|1||70.594274|104.79|70.594274
9|3|115|4|16|1||3|3|2|1||70.594274|104.79|70.594274
9|3|115|4|17|1||3|4|2|1||70.594274|104.79|70.594274
9|3|115|4|18|1||3|5|2|1||70.594274|104.79|70.594274
9|3|115|4|19|1||3|6|2|1||70.594274|104.79|70.594274
9|3|115|4|20|2|2||||||70.594274|104.79|70.594274
9|3|115|4|21|2|2||||||70.594274|104.79|70.594274
9|3|115|4|22|2|2||||||70.594274|104.79|70.594274
9|3|115|4|23|2|2||||||70.594274|104.79|70.594274
9|3|115|4|24|2|2||||||70.594274|104.79|70.594274
9|3|115|4|25|2|2||||||70.594274|104.79|70.594274
9|3|115|4|26|2|2||||||70.594274|104.79|70.594274
9|3|115|4|27|2|2||||||70.594274|104.79|70.594274
9|3|115|4|28|2|2||||||70.594274|104.79|70.594274
9|3|137|2|6|1||1|1||1||80.780117|78.26|80.780117
9|3|137|2|7|1||1|2||1||80.780117|78.26|80.780117
9|3|137|2|8|1||1|3||1||80.780117|78.26|80.780117
9|3|137|2|9|1||1|4||1||80.780117|78.26|80.780117
9|3|137|2|10|1||1|5||1||80.780117|78.26|80.780117
9|3|137|2|11|1||1|6||1||80.780117|78.26|80.780117
9|3|137|2|12|1||2|1||1||80.780117|78.26|80.780117
9|3|137|2|13|1||2|2||1||80.780117|78.26|80.780117
9|3|137|2|14|1||2|3||1||80.780117|78.26|80.780117
9|3|137|2|15|1||3|1|2|1||80.780117|78.26|80.780117
9|3|137|2|16|1||3|3|2|1||80.780117|78.26|80.780117
9|3|137|2|17|1||3|5|2|1||80.780117|78.26|80.780117
9|3|137|2|18|2|2||||||80.780117|78.26|80.780117
9|3|137|2|19|2|2||||||80.780117|78.26|80.780117
9|3|137|2|20|1||5|1|2|1||80.780117|78.26|80.780117
9|3|137|2|21|1||5|5|2|1||80.780117|78.26|80.780117
9|3|141|6|7|1||1|1||1||80.780117|60.92|80.780117
9|3|141|6|8|1||1|2||1||80.780117|60.92|80.780117
9|3|141|6|9|1||1|3||1||80.780117|60.92|80.780117
9|3|141|6|10|1||1|4||2|2|80.780117|60.92|80.780117
9|3|141|6|11|1||1|4||1||80.780117|60.92|80.780117
9|3|141|6|12|1||1|5||1||80.780117|60.92|80.780117
9|3|141|6|13|1||1|6||1||80.780117|60.92|80.780117
9|3|141|6|14|1||2|1||1||80.780117|60.92|80.780117
9|3|141|6|15|1||2|2||1||80.780117|60.92|80.780117
9|3|141|6|16|1||2|3||1||80.780117|60.92|80.780117
9|3|141|6|17|2|2||||||80.780117|60.92|80.780117
9|3|141|6|18|2|2||||||80.780117|60.92|80.780117
9|3|143|8|6|1||1|1||1||80.780117|60.92|80.780117
9|3|143|8|7|1||1|2||1||80.780117|60.92|80.780117
9|3|143|8|8|1||1|3||1||80.780117|60.92|80.780117
9|3|143|8|9|1||1|4||1||80.780117|60.92|80.780117
9|3|143|8|10|1||1|5||1||80.780117|60.92|80.780117
9|3|143|8|11|1||1|6||1||80.780117|60.92|80.780117
9|3|143|8|12|1||2|1||1||80.780117|60.92|80.780117
9|3|143|8|13|1||2|2||1||80.780117|60.92|80.780117
9|3|143|8|14|1||2|3||1||80.780117|60.92|80.780117
9|3|143|8|15|1||3|1|2|1||80.780117|60.92|80.780117
9|3|143|8|16|1||3|3|2|1||80.780117|60.92|80.780117
9|3|143|8|17|1||3|4|2|1||80.780117|60.92|80.780117
9|3|143|8|18|1||3|5|2|2|7|80.780117|60.92|80.780117
9|3|144|1|6|1||1|1||1||161.560233|239.81|80.780117
9|3|144|1|7|1||1|2||1||161.560233|239.81|80.780117
9|3|144|1|8|1||1|3||1||161.560233|239.81|80.780117
9|3|144|1|9|1||1|4||1||161.560233|239.81|80.780117
9|3|144|1|10|1||1|5||1||161.560233|239.81|80.780117
9|3|144|1|11|1||1|6||1||161.560233|239.81|80.780117
9|3|144|1|12|1||2|1||1||161.560233|239.81|80.780117
9|3|144|1|13|1||2|2||1||161.560233|239.81|80.780117
9|3|144|1|14|2|2||||||161.560233|239.81|80.780117
9|3|144|1|15|2|2||||||161.560233|239.81|80.780117
9|3|144|1|16|1||2|3||1||161.560233|239.81|80.780117
9|3|144|1|17|2|2||||||161.560233|239.81|80.780117
9|3|144|1|18|2|2||||||161.560233|239.81|80.780117
9|3|144|1|19|1||3|1|2|1||161.560233|239.81|80.780117
9|3|144|1|20|1||3|4|2|1||161.560233|239.81|80.780117
9|3|144|1|21|2|2||||||161.560233|239.81|80.780117
9|3|144|1|22|2|2||||||161.560233|239.81|80.780117
9|3|144|1|23|2|2||||||161.560233|239.81|80.780117
9|3|144|1|24|2|2||||||161.560233|239.81|80.780117
9|3|144|1|25|2|2||||||161.560233|239.81|80.780117
9|3|144|1|26|2|2||||||161.560233|239.81|80.780117
9|3|144|1|27|2|2||||||161.560233|239.81|80.780117
9|3|144|1|28|2|2||||||161.560233|239.81|80.780117
9|3|166|7|6|1||1|1||1||53.626328|40.44|53.626328
9|3|166|7|7|1||1|2||1||53.626328|40.44|53.626328
9|3|166|7|8|1||1|3||1||53.626328|40.44|53.626328
9|3|166|7|9|1||1|4||1||53.626328|40.44|53.626328
9|3|166|7|10|1||1|5||1||53.626328|40.44|53.626328
9|3|166|7|11|1||1|6||1||53.626328|40.44|53.626328
9|3|166|7|12|1||2|1||1||53.626328|40.44|53.626328
9|3|166|7|13|1||2|2||1||53.626328|40.44|53.626328
9|3|166|7|14|1||2|3||1||53.626328|40.44|53.626328
9|3|166|7|15|2|2||||||53.626328|40.44|53.626328
9|3|166|7|16|2|2||||||53.626328|40.44|53.626328
9|3|166|7|17|2|2||||||53.626328|40.44|53.626328
9|3|166|7|18|2|2||||||53.626328|40.44|53.626328
9|3|166|7|19|2|2||||||53.626328|40.44|53.626328
9|3|166|7|20|2|2||||||53.626328|40.44|53.626328
9|3|167|8|6|1||1|1||1||160.878983|147.83|53.626328
9|3|167|8|7|1||1|2||1||160.878983|147.83|53.626328
9|3|167|8|8|1||1|3||1||160.878983|147.83|53.626328
9|3|167|8|9|1||1|4||1||160.878983|147.83|53.626328
9|3|167|8|10|1||1|5||1||160.878983|147.83|53.626328
9|3|167|8|11|1||1|6||1||160.878983|147.83|53.626328
9|3|167|8|12|1||2|1||1||160.878983|147.83|53.626328
9|3|167|8|13|1||2|2||1||160.878983|147.83|53.626328
9|3|167|8|14|1||2|3||1||160.878983|147.83|53.626328
9|3|167|8|15|1||3|1|2|1||160.878983|147.83|53.626328
9|3|167|8|16|1||3|1|2|1||160.878983|147.83|53.626328
9|3|167|8|17|1||3|3|2|1||160.878983|147.83|53.626328
9|3|167|8|18|1||3|5|2|1||160.878983|147.83|53.626328
9|3|167|8|19|1||6|2|2|1||160.878983|147.83|53.626328
9|3|167|8|20|1||6|3|2|2|7|160.878983|147.83|53.626328
9|3|169|2|6|1||1|1||1||107.252655|123.56|53.626328
9|3|169|2|7|1||1|2||1||107.252655|123.56|53.626328
9|3|169|2|8|1||1|3||1||107.252655|123.56|53.626328
9|3|169|2|9|1||1|4||1||107.252655|123.56|53.626328
9|3|169|2|10|1||1|5||1||107.252655|123.56|53.626328
9|3|169|2|11|1||1|6||1||107.252655|123.56|53.626328
9|3|169|2|12|1||2|1||1||107.252655|123.56|53.626328
9|3|169|2|13|1||2|2||1||107.252655|123.56|53.626328
9|3|169|2|14|1||2|3||1||107.252655|123.56|53.626328
9|3|169|2|15|1||3|1|2|1||107.252655|123.56|53.626328
9|3|169|2|16|1||3|2|2|1||107.252655|123.56|53.626328
9|3|169|2|17|2|2||||||107.252655|123.56|53.626328
9|3|169|2|18|2|2||||||107.252655|123.56|53.626328
9|3|169|2|19|2|2||||||107.252655|123.56|53.626328
9|3|169|2|20|2|2||||||107.252655|123.56|53.626328
9|3|169|2|21|2|2||||||107.252655|123.56|53.626328
9|3|169|2|22|2|2||||||107.252655|123.56|53.626328
9|3|169|2|23|2|2||||||107.252655|123.56|53.626328
9|3|169|2|24|2|2||||||107.252655|123.56|53.626328
9|3|170|3|6|1||1|1||1||53.626328|51.95|53.626328
9|3|170|3|7|1||1|2||1||53.626328|51.95|53.626328
9|3|170|3|8|1||1|3||1||53.626328|51.95|53.626328
9|3|170|3|9|1||1|4||1||53.626328|51.95|53.626328
9|3|170|3|10|1||1|5||1||53.626328|51.95|53.626328
9|3|170|3|11|1||1|6||1||53.626328|51.95|53.626328
9|3|170|3|12|1||2|1||1||53.626328|51.95|53.626328
9|3|170|3|13|1||2|2||1||53.626328|51.95|53.626328
9|3|170|3|14|1||2|3||1||53.626328|51.95|53.626328
9|3|170|3|15|1||3|1|2|1||53.626328|51.95|53.626328
9|3|170|3|16|1||3|2|2|1||53.626328|51.95|53.626328
9|3|170|3|17|1||3|3|2|1||53.626328|51.95|53.626328
9|3|170|3|18|1||3|4|2|1||53.626328|51.95|53.626328
9|3|170|3|19|1||6|2|2|1||53.626328|51.95|53.626328
9|3|170|3|20|1||6|3|2|1||53.626328|51.95|53.626328
9|3|170|3|21|1||6|4|2|2|7|53.626328|51.95|53.626328
9|3|171|4|6|1||1|1||1||107.252655|103.9|53.626328
9|3|171|4|7|1||1|2||1||107.252655|103.9|53.626328
9|3|171|4|8|1||1|3||1||107.252655|103.9|53.626328
9|3|171|4|9|1||1|4||1||107.252655|103.9|53.626328
9|3|171|4|10|1||1|5||1||107.252655|103.9|53.626328
9|3|171|4|11|1||1|6||1||107.252655|103.9|53.626328
9|3|171|4|12|1||2|1||1||107.252655|103.9|53.626328
9|3|171|4|13|1||2|2||1||107.252655|103.9|53.626328
9|3|171|4|14|1||2|3||1||107.252655|103.9|53.626328
9|3|171|4|15|2|2||||||107.252655|103.9|53.626328
9|3|171|4|16|2|2||||||107.252655|103.9|53.626328
9|3|171|4|17|2|2||||||107.252655|103.9|53.626328
9|3|171|4|18|2|2||||||107.252655|103.9|53.626328
9|3|171|4|19|2|2||||||107.252655|103.9|53.626328
9|3|171|4|20|2|2||||||107.252655|103.9|53.626328
9|3|171|4|21|2|2||||||107.252655|103.9|53.626328
9|3|178|3|6|1||1|1||1||107.252655|159.2|53.626328
9|3|178|3|7|1||1|2||1||107.252655|159.2|53.626328
9|3|178|3|8|1||1|3||1||107.252655|159.2|53.626328
9|3|178|3|9|1||1|4||1||107.252655|159.2|53.626328
9|3|178|3|10|1||1|5||1||107.252655|159.2|53.626328
9|3|178|3|11|1||1|6||1||107.252655|159.2|53.626328
9|3|178|3|12|1||2|1||1||107.252655|159.2|53.626328
9|3|178|3|13|1||2|2||1||107.252655|159.2|53.626328
9|3|178|3|14|1||2|3||1||107.252655|159.2|53.626328
9|3|178|3|15|1||3|1|4|1||107.252655|159.2|53.626328
9|3|178|3|16|1||3|2|4|1||107.252655|159.2|53.626328
9|3|178|3|17|1||3|3|4|1||107.252655|159.2|53.626328
9|3|178|3|18|1||6|1|2|2|2|107.252655|159.2|53.626328
9|3|178|3|19|1||5|1|1|1||107.252655|159.2|53.626328
9|3|178|3|20|1||5|2|1|1||107.252655|159.2|53.626328
9|3|178|3|21|2|2||||||107.252655|159.2|53.626328
9|3|178|3|22|2|2||||||107.252655|159.2|53.626328
9|3|178|3|23|2|2||||||107.252655|159.2|53.626328
9|3|178|3|24|2|2||||||107.252655|159.2|53.626328
9|3|178|3|25|2|2||||||107.252655|159.2|53.626328
9|3|178|3|26|2|2||||||107.252655|159.2|53.626328
9|3|178|3|27|2|2||||||107.252655|159.2|53.626328
9|3|179|4|5|1||1|1||1||53.626328|83.19|53.626328
9|3|179|4|6|1||1|2||1||53.626328|83.19|53.626328
9|3|179|4|7|1||1|3||1||53.626328|83.19|53.626328
9|3|179|4|8|1||1|4||1||53.626328|83.19|53.626328
9|3|179|4|9|1||1|5||1||53.626328|83.19|53.626328
9|3|179|4|10|1||1|6||1||53.626328|83.19|53.626328
9|3|179|4|11|1||2|1||1||53.626328|83.19|53.626328
9|3|179|4|12|1||2|2||1||53.626328|83.19|53.626328
9|3|179|4|13|1||2|3||1||53.626328|83.19|53.626328
9|3|179|4|14|1||5|1|2|1||53.626328|83.19|53.626328
9|3|179|4|15|1||3|1|2|1||53.626328|83.19|53.626328
9|3|179|4|16|1||3|3|2|1||53.626328|83.19|53.626328
9|3|179|4|17|1||3|5|2|1||53.626328|83.19|53.626328
9|3|179|4|18|1||6|1|2|1||53.626328|83.19|53.626328
9|3|179|4|19|1||6|2|2|1||53.626328|83.19|53.626328
9|3|179|4|20|1||6|3|2|1||53.626328|83.19|53.626328
9|3|179|4|21|1||6|4|2|1||53.626328|83.19|53.626328
9|3|179|4|22|1||6|10|2|1||53.626328|83.19|53.626328
9|3|179|4|23|2|2||||||53.626328|83.19|53.626328
9|3|179|4|24|2|2||||||53.626328|83.19|53.626328
9|3|179|4|25|2|2||||||53.626328|83.19|53.626328
9|3|179|4|26|2|2||||||53.626328|83.19|53.626328
9|3|179|4|27|2|2||||||53.626328|83.19|53.626328
9|3|179|4|28|2|2||||||53.626328|83.19|53.626328
9|3|180|5|6|1||1|1||1||53.626328|61.78|53.626328
9|3|180|5|7|1||1|2||1||53.626328|61.78|53.626328
9|3|180|5|8|1||1|3||1||53.626328|61.78|53.626328
9|3|180|5|9|1||1|4||1||53.626328|61.78|53.626328
9|3|180|5|10|1||1|5||1||53.626328|61.78|53.626328
9|3|180|5|11|1||1|6||1||53.626328|61.78|53.626328
9|3|180|5|12|1||2|1||1||53.626328|61.78|53.626328
9|3|180|5|13|1||2|2||1||53.626328|61.78|53.626328
9|3|180|5|14|1||2|3||1||53.626328|61.78|53.626328
9|3|180|5|15|1||3|1|1|1||53.626328|61.78|53.626328
9|3|180|5|16|1||3|2|1|2|1|53.626328|61.78|53.626328
9|3|180|5|17|1||3|2|1|1||53.626328|61.78|53.626328
9|3|180|5|18|1||3|3|1|1||53.626328|61.78|53.626328
9|3|180|5|19|2|2||||||53.626328|61.78|53.626328
9|3|180|5|20|2|2||||||53.626328|61.78|53.626328
9|3|180|5|21|2|2||||||53.626328|61.78|53.626328
9|3|180|5|22|2|2||||||53.626328|61.78|53.626328
9|3|180|5|23|2|2||||||53.626328|61.78|53.626328
9|3|180|5|24|2|2||||||53.626328|61.78|53.626328
9|3|180|5|25|2|2||||||53.626328|61.78|53.626328
9|3|181|6|6|1||1|1||1||107.252655|85.49|53.626328
9|3|181|6|7|1||1|2||1||107.252655|85.49|53.626328
9|3|181|6|8|1||1|3||1||107.252655|85.49|53.626328
9|3|181|6|9|1||1|4||1||107.252655|85.49|53.626328
9|3|181|6|10|1||1|5||1||107.252655|85.49|53.626328
9|3|181|6|11|1||1|6||1||107.252655|85.49|53.626328
9|3|181|6|12|1||2|1||1||107.252655|85.49|53.626328
9|3|181|6|13|1||2|2||1||107.252655|85.49|53.626328
9|3|181|6|14|1||2|3||1||107.252655|85.49|53.626328
9|3|181|6|15|1||3|1|2|1||107.252655|85.49|53.626328
9|3|181|6|16|1||3|3|2|1||107.252655|85.49|53.626328
9|3|181|6|17|1||3|5|2|1||107.252655|85.49|53.626328
9|3|181|6|18|1||6|1|2|1||107.252655|85.49|53.626328
9|3|181|6|19|1||6|2|2|2|7|107.252655|85.49|53.626328
9|3|182|7|6|1||1|1||1||36.232512|27.32|36.232512
9|3|182|7|7|1||1|2||1||36.232512|27.32|36.232512
9|3|182|7|8|1||1|3||1||36.232512|27.32|36.232512
9|3|182|7|9|1||1|4||1||36.232512|27.32|36.232512
9|3|182|7|10|1||1|5||1||36.232512|27.32|36.232512
9|3|182|7|11|1||1|6||1||36.232512|27.32|36.232512
9|3|182|7|12|1||2|1||1||36.232512|27.32|36.232512
9|3|182|7|13|1||2|2||1||36.232512|27.32|36.232512
9|3|182|7|14|1||2|3||1||36.232512|27.32|36.232512
9|3|182|7|15|1||3|1|2|1||36.232512|27.32|36.232512
9|3|182|7|16|1||3|3|2|1||36.232512|27.32|36.232512
9|3|182|7|17|1||3|5|2|1||36.232512|27.32|36.232512
9|3|182|7|18|1||6|1|2|2|2|36.232512|27.32|36.232512
9|3|182|7|19|2|2||||||36.232512|27.32|36.232512
9|3|184|1|5|1||1|1||1||36.232512|27.32|36.232512
9|3|184|1|6|1||1|2||1||36.232512|27.32|36.232512
9|3|184|1|7|1||1|3||1||36.232512|27.32|36.232512
9|3|184|1|8|1||1|4||1||36.232512|27.32|36.232512
9|3|184|1|9|1||1|5||1||36.232512|27.32|36.232512
9|3|184|1|10|1||1|6||1||36.232512|27.32|36.232512
9|3|184|1|11|1||2|1||1||36.232512|27.32|36.232512
9|3|184|1|12|1||2|2||1||36.232512|27.32|36.232512
9|3|184|1|13|1||2|3||1||36.232512|27.32|36.232512
9|3|184|1|14|2|2||||||36.232512|27.32|36.232512
9|3|184|1|15|2|2||||||36.232512|27.32|36.232512
9|3|184|1|16|2|2||||||36.232512|27.32|36.232512
9|3|184|1|17|2|2||||||36.232512|27.32|36.232512
9|3|184|1|18|2|2||||||36.232512|27.32|36.232512
9|3|184|1|19|2|2||||||36.232512|27.32|36.232512
9|3|184|1|20|2|2||||||36.232512|27.32|36.232512
9|3|188|5|5|1||1|1||1||70.594274|64.87|70.594274
9|3|188|5|6|1||1|2||1||70.594274|64.87|70.594274
9|3|188|5|7|1||1|3||1||70.594274|64.87|70.594274
9|3|188|5|8|1||1|4||1||70.594274|64.87|70.594274
9|3|188|5|9|1||1|5||1||70.594274|64.87|70.594274
9|3|188|5|10|1||1|6||1||70.594274|64.87|70.594274
9|3|188|5|11|1||2|1||1||70.594274|64.87|70.594274
9|3|188|5|12|1||2|2||1||70.594274|64.87|70.594274
9|3|188|5|13|1||2|3||1||70.594274|64.87|70.594274
9|3|188|5|14|1||3|1|2|1||70.594274|64.87|70.594274
9|3|188|5|15|1||3|3|2|1||70.594274|64.87|70.594274
9|3|188|5|16|1||3|5|2|1||70.594274|64.87|70.594274
9|3|188|5|17|1||3|6|2|1||70.594274|64.87|70.594274
9|3|188|5|18|1||6|1|2|1||70.594274|64.87|70.594274
9|3|188|5|19|1||6|3|2|1||70.594274|64.87|70.594274
9|3|188|5|20|1||6|5|2|1||70.594274|64.87|70.594274
9|3|188|5|21|1||6|7|2|1||70.594274|64.87|70.594274
9|3|188|5|22|1||6|8|2|2|7|70.594274|64.87|70.594274
9|3|189|6|7|1||1|1||1||352.97137|406.63|70.594274
9|3|189|6|8|1||1|2||1||352.97137|406.63|70.594274
9|3|189|6|9|1||1|3||1||352.97137|406.63|70.594274
9|3|189|6|10|1||1|4||1||352.97137|406.63|70.594274
9|3|189|6|11|1||1|5||1||352.97137|406.63|70.594274
9|3|189|6|12|1||1|6||1||352.97137|406.63|70.594274
9|3|189|6|13|1||2|1||1||352.97137|406.63|70.594274
9|3|189|6|14|1||2|2||2|2|352.97137|406.63|70.594274
9|3|189|6|15|1||2|2||1||352.97137|406.63|70.594274
9|3|189|6|16|1||2|3||1||352.97137|406.63|70.594274
9|3|189|6|17|1||3|1|2|1||352.97137|406.63|70.594274
9|3|189|6|18|1||3|3|2|1||352.97137|406.63|70.594274
9|3|189|6|19|1||3|5|2|2|2|352.97137|406.63|70.594274
9|3|189|6|20|1||3|5|2|1||352.97137|406.63|70.594274
9|3|189|6|21|1||3|6|2|1||352.97137|406.63|70.594274
9|3|189|6|22|1||6|1|2|1||352.97137|406.63|70.594274
9|3|189|6|23|1||6|3|2|1||352.97137|406.63|70.594274
9|3|189|6|24|1||6|5|2|2|7|352.97137|406.63|70.594274
9|3|192|1|7|1||1|1||1||141.188548|162.65|70.594274
9|3|192|1|8|1||1|2||1||141.188548|162.65|70.594274
9|3|192|1|9|1||1|3||1||141.188548|162.65|70.594274
9|3|192|1|10|1||1|4||1||141.188548|162.65|70.594274
9|3|192|1|11|1||1|5||1||141.188548|162.65|70.594274
9|3|192|1|12|1||1|6||1||141.188548|162.65|70.594274
9|3|192|1|13|1||2|1||1||141.188548|162.65|70.594274
9|3|192|1|14|1||2|2||1||141.188548|162.65|70.594274
9|3|192|1|15|1||2|3||1||141.188548|162.65|70.594274
9|3|192|1|16|1||3|1|2|1||141.188548|162.65|70.594274
9|3|192|1|17|1||3|3|2|1||141.188548|162.65|70.594274
9|3|192|1|18|1||3|4|2|1||141.188548|162.65|70.594274
9|3|192|1|19|1||3|5|2|1||141.188548|162.65|70.594274
9|3|192|1|20|2|2||||||141.188548|162.65|70.594274
9|3|192|1|21|2|2||||||141.188548|162.65|70.594274
9|3|192|1|22|2|2||||||141.188548|162.65|70.594274
9|3|192|1|23|2|2||||||141.188548|162.65|70.594274
9|3|192|1|24|2|2||||||141.188548|162.65|70.594274
9|3|192|1|25|2|2||||||141.188548|162.65|70.594274
9|3|193|2|6|1||1|1||1||146.286056|217.14|146.286056
9|3|193|2|7|1||1|2||1||146.286056|217.14|146.286056
